Date,Open,High,Low,Close,Volume,Adj Close
2013-08-05,158.05,160.85,146.70,148.65,4983800,72.526
2013-08-02,165.05,165.80,155.10,157.90,4017900,77.039
2013-08-01,170.20,172.70,161.25,163.20,3906900,79.625
2013-07-31,165.00,170.65,159.40,169.30,3914500,82.601
2013-07-30,177.50,180.30,158.25,165.25,4301900,80.625
2013-07-29,178.80,186.30,176.35,177.50,5781800,86.114
2013-07-26,180.10,181.70,172.40,179.55,5826800,87.109
2013-07-25,173.05,181.40,171.30,178.95,5575900,86.818
2013-07-24,174.55,176.55,169.00,172.95,3435900,83.907
2013-07-23,174.00,178.10,173.50,175.65,3561700,85.217
2013-07-22,172.80,175.00,170.40,174.05,3254400,84.441
2013-07-19,182.00,182.70,172.15,173.85,3513400,84.344
2013-07-18,175.60,182.40,173.80,181.20,3114300,87.909
2013-07-17,181.50,183.40,173.10,175.60,4151500,85.193
2013-07-16,188.00,189.90,181.50,182.65,3019500,88.613
2013-07-15,191.00,194.40,189.35,189.90,2876800,92.13
2013-07-12,192.55,192.85,185.50,191.50,3065000,92.906
2013-07-11,194.00,195.05,191.10,191.45,3002800,92.882
2013-07-10,191.10,195.20,190.60,191.50,3269900,92.906
2013-07-09,193.80,195.55,190.55,192.15,4239100,93.222
2013-07-08,187.80,193.50,185.00,192.60,3839000,93.44
2013-07-05,186.95,190.95,185.15,188.10,5107100,91.257
2013-07-04,186.00,189.50,182.65,185.00,3419700,89.753
2013-07-03,185.30,186.40,180.75,184.60,3126700,89.559
2013-07-02,187.60,189.90,184.50,185.75,4177800,90.117
2013-07-01,181.10,187.50,180.05,186.90,3597100,90.675
2013-06-28,177.20,181.90,177.10,180.60,2859700,87.618
2013-06-27,173.00,178.00,171.20,176.95,4527200,85.847
2013-06-26,175.80,177.90,167.85,170.65,6678800,82.791
2013-06-25,174.00,178.25,155.50,175.60,13265800,85.193
2013-06-24,170.35,174.25,168.05,172.75,5381100,83.81
2013-06-21,172.90,178.90,165.35,170.80,4839800,82.864
2013-06-20,179.00,179.00,171.50,172.15,4526800,83.519
2013-06-19,181.20,183.20,179.25,181.60,2197700,88.103
2013-06-18,182.65,184.45,177.80,181.35,3714800,87.982
2013-06-17,170.80,181.80,167.35,181.10,6066100,87.861
2013-06-14,167.00,171.40,166.60,169.65,3481300,82.306
2013-06-13,174.50,174.50,163.75,165.75,6657100,80.414
2013-06-12,172.00,175.80,166.65,174.65,4521000,84.732
2013-06-11,175.00,176.90,170.35,171.70,3704900,83.30
2013-06-10,185.00,186.60,174.20,175.85,3646500,85.314
2013-06-07,185.90,187.90,183.60,184.40,4007500,89.462
2013-06-06,185.00,187.70,183.55,185.75,3430600,90.117
2013-06-05,186.10,188.50,183.50,186.95,5717000,90.699
2013-06-04,178.70,186.60,178.70,185.55,5376000,90.02
2013-06-03,170.40,178.90,170.40,177.75,4785200,86.236
2013-05-31,177.20,178.00,168.90,170.40,4020500,82.67
2013-05-30,175.60,182.60,175.60,176.95,7249300,85.847
2013-05-29,180.50,181.70,174.70,176.45,3445500,85.605
2013-05-28,179.50,182.70,177.80,179.10,2863000,86.891
2013-05-27,170.30,178.60,170.30,177.80,2602400,86.26
2013-05-24,172.15,175.80,166.80,171.30,3146400,83.106
2013-05-23,181.00,181.90,173.50,174.70,2012100,84.756
2013-05-22,180.00,185.30,177.40,182.35,3988300,88.467
2013-05-21,190.50,191.55,179.05,180.60,3053800,87.618
2013-05-20,192.30,195.40,189.65,190.10,2697300,92.227
2013-05-17,193.40,195.25,191.55,192.15,2311800,93.222
2013-05-16,195.40,197.20,192.10,192.85,2806100,93.561
2013-05-15,191.00,195.80,190.50,194.45,3709300,94.338
2013-05-14,191.20,194.25,188.70,189.75,3583400,92.057
2013-05-13,195.10,199.80,189.55,190.65,3346800,92.494
2013-05-10,188.45,195.90,187.35,194.85,3488300,94.532
2013-05-09,193.90,196.00,188.10,188.95,2816100,91.669
2013-05-08,194.00,197.00,192.70,193.55,2723500,93.901
2013-05-07,197.30,199.50,193.70,194.40,3179100,94.313
2013-05-06,196.65,201.00,196.05,197.30,3591500,95.72
2013-05-03,199.15,202.30,195.40,196.65,4936500,95.405
2013-05-02,189.00,200.45,189.00,199.45,5513400,96.763
2013-05-01,190.90,190.90,190.90,190.90,000,92.615
2013-04-30,192.70,193.30,187.15,190.90,2200200,92.615
2013-04-29,190.00,193.00,187.05,192.05,1964100,93.173
2013-04-26,191.25,193.90,187.50,190.40,3197000,92.373
2013-04-25,187.05,194.00,185.00,191.60,4126600,92.955
2013-04-24,188.40,188.40,188.40,188.40,000,91.402
2013-04-23,190.00,192.40,184.40,188.40,2658000,91.402
2013-04-22,181.50,191.20,181.45,189.55,5999500,91.96
2013-04-19,181.45,181.45,181.45,181.45,000,88.031
2013-04-18,185.50,186.90,180.25,181.45,3944400,88.031
2013-04-17,181.25,187.50,179.55,184.75,4764600,89.632
2013-04-16,175.80,182.00,175.00,180.60,4645100,87.618
2013-04-15,174.90,179.40,174.50,176.20,4761200,85.484
2013-04-12,169.00,177.05,168.10,174.90,11591600,84.853
2013-04-11,160.55,170.50,159.30,170.45,6498400,82.694
2013-04-10,158.55,160.90,155.25,159.55,2696500,77.406
2013-04-09,161.15,163.30,156.90,158.45,3424700,76.872
2013-04-08,158.00,161.40,153.35,159.70,4814400,77.479
2013-04-05,164.30,165.95,154.80,157.55,7631600,76.436
2013-04-04,160.30,164.90,158.35,163.90,5733400,79.516
2013-04-03,157.70,164.75,155.65,159.95,11254400,77.60
2013-04-02,152.90,158.60,151.30,157.75,4240200,76.533
2013-04-01,158.00,158.00,146.85,151.95,6395600,73.719
2013-03-29,145.95,145.95,145.95,145.95,000,70.808
2013-03-28,131.15,147.20,127.15,145.95,12717100,70.808
2013-03-27,130.45,130.45,130.45,130.45,000,63.288
2013-03-26,138.00,138.00,129.00,130.45,4454000,63.288
2013-03-25,140.90,143.40,135.10,136.60,2576200,66.272
2013-03-22,145.45,145.45,135.75,139.75,5057800,67.80
2013-03-21,152.55,153.90,144.00,145.45,3479000,70.565
2013-03-20,157.85,158.90,150.20,151.65,4242000,73.573
2013-03-19,156.50,160.60,151.30,157.65,4103900,76.484
2013-03-18,158.60,158.60,154.95,155.95,2413800,75.659
2013-03-15,164.00,166.65,159.10,159.65,3178300,77.454
2013-03-14,160.75,165.20,157.75,164.10,2656000,79.613
2013-03-13,163.55,163.55,158.65,160.55,2923200,77.891
2013-03-12,167.15,170.40,162.30,163.60,3428800,79.371
2013-03-11,165.00,169.90,165.00,167.15,3676900,81.093
2013-03-08,164.45,167.25,163.30,164.80,4783500,79.953
2013-03-07,164.35,165.70,161.50,164.00,2387600,79.565
2013-03-06,166.40,168.95,161.00,164.55,4125400,79.832
2013-03-05,156.60,166.00,156.50,165.10,5473600,80.098
2013-03-04,159.85,160.30,153.30,155.30,2754700,75.344
2013-03-01,161.55,164.65,156.45,160.45,4526400,77.842
2013-02-28,173.50,174.95,157.90,160.90,6260300,78.061
2013-02-27,173.00,174.90,166.00,172.70,3369000,83.786
2013-02-26,172.25,174.10,169.40,172.20,3796800,83.543
2013-02-25,180.15,182.25,172.70,173.50,4883400,84.174
2013-02-22,180.50,183.85,178.50,181.25,4128800,87.934
2013-02-21,185.00,185.00,175.50,180.20,9237500,87.424
2013-02-20,187.00,188.90,185.25,186.95,3178100,90.699
2013-02-19,181.00,187.50,180.65,186.70,3178600,90.578
2013-02-18,184.45,184.70,180.20,181.50,1834000,88.055
2013-02-15,181.20,186.10,177.10,184.60,4954100,88.589
2013-02-14,181.45,185.35,174.35,181.95,4252700,87.317
2013-02-13,181.10,185.80,180.15,181.20,2890100,86.957
2013-02-12,182.05,183.40,176.00,180.80,4073800,86.765
2013-02-11,183.65,186.20,181.10,182.25,2061800,87.461
2013-02-08,189.65,191.25,181.00,183.55,5572200,88.085
2013-02-07,194.30,195.90,184.70,186.40,9382700,89.452
2013-02-06,192.75,194.85,191.00,192.65,3945500,92.452
2013-02-05,188.60,193.70,186.10,191.40,4512200,91.852
2013-02-04,192.80,195.20,186.10,188.45,4269700,90.436
2013-02-01,188.00,192.90,186.35,192.00,3158800,92.14
2013-01-31,186.55,188.50,183.55,187.40,3989200,89.932
2013-01-30,183.70,187.95,181.00,186.65,2958800,89.572
2013-01-29,190.10,191.75,182.50,183.05,2733000,87.845
2013-01-28,187.00,192.30,186.25,190.00,1954700,91.18
2013-01-25,184.00,188.70,178.70,187.40,4775700,89.932
2013-01-24,188.50,189.10,182.20,184.85,3353600,88.709
2013-01-23,189.50,192.15,186.20,188.25,2312400,90.34
2013-01-22,196.85,198.25,187.25,189.15,3614300,90.772
2013-01-21,192.95,196.90,192.40,195.30,4261200,93.723
2013-01-18,188.50,194.45,187.30,192.55,3950200,92.404
2013-01-17,188.90,189.90,185.50,188.65,2628900,90.532
2013-01-16,192.50,194.85,186.70,188.45,3986100,90.436
2013-01-15,192.30,196.50,190.30,192.85,2965300,92.548
2013-01-14,184.95,193.80,184.50,192.05,3878400,92.164
2013-01-11,191.00,192.30,183.15,184.50,2756500,88.541
2013-01-10,197.00,198.15,187.80,190.85,3918700,91.588
2013-01-09,201.00,202.70,194.35,196.50,2546000,94.299
2013-01-08,201.95,202.50,197.80,200.70,2329600,96.315
