Date,Open,High,Low,Close,Volume,Adj Close
2012-08-01,4.15,4.15,4.10,4.15,302000,4.15
2012-07-31,4.20,4.20,4.05,4.10,530200,4.10
2012-07-30,4.10,4.15,4.00,4.10,766300,4.10
2012-07-27,4.20,4.25,4.05,4.10,933600,4.10
2012-07-26,4.45,4.45,3.90,4.05,1877100,4.05
2012-07-25,4.50,4.50,4.40,4.40,316200,4.40
2012-07-24,4.45,4.50,4.40,4.45,424100,4.45
2012-07-23,4.60,4.65,4.40,4.45,1176600,4.45
2012-07-20,4.55,4.60,4.40,4.55,1256400,4.55
2012-07-19,4.45,4.50,4.40,4.45,1121100,4.45
2012-07-18,4.45,4.50,4.40,4.40,797900,4.40
2012-07-17,4.50,4.55,4.40,4.45,1851300,4.45
2012-07-16,4.70,4.70,4.40,4.45,826500,4.45
2012-07-13,4.60,4.65,4.55,4.60,664900,4.60
2012-07-12,4.70,4.70,4.55,4.60,779100,4.60
2012-07-11,4.80,4.80,4.60,4.65,793700,4.65
2012-07-10,4.65,4.80,4.65,4.70,453200,4.70
2012-07-09,4.80,4.80,4.60,4.65,570900,4.65
2012-07-06,4.95,5.00,4.75,4.80,780100,4.80
2012-07-05,4.85,5.00,4.75,4.90,1143300,4.90
2012-07-04,4.75,4.85,4.70,4.80,1013800,4.80
2012-07-03,4.60,4.80,4.55,4.75,1730800,4.75
2012-07-02,4.45,4.65,4.35,4.55,1596800,4.55
2012-06-29,4.40,4.45,4.30,4.35,1479500,4.35
2012-06-28,4.50,4.50,4.35,4.35,1256200,4.35
2012-06-27,4.55,4.55,4.45,4.45,963000,4.45
2012-06-26,4.50,4.60,4.45,4.45,559900,4.45
2012-06-25,4.55,4.60,4.45,4.50,920100,4.50
2012-06-22,4.55,4.55,4.45,4.50,767000,4.50
2012-06-21,4.55,4.60,4.50,4.55,401900,4.55
2012-06-20,4.55,4.60,4.50,4.55,276100,4.55
2012-06-19,4.55,4.55,4.50,4.50,197100,4.50
2012-06-18,4.65,4.70,4.50,4.55,503500,4.55
2012-06-15,4.50,4.80,4.45,4.60,1043500,4.60
2012-06-14,4.60,4.60,4.45,4.50,508700,4.50
2012-06-13,4.50,4.65,4.45,4.60,565400,4.60
2012-06-12,4.55,4.70,4.45,4.45,1193600,4.45
2012-06-11,4.65,4.75,4.50,4.55,1661300,4.55
2012-06-08,4.90,4.90,4.60,4.65,733900,4.65
2012-06-07,4.85,4.90,4.80,4.80,526100,4.80
2012-06-06,4.80,4.90,4.75,4.80,608600,4.80
2012-06-05,4.90,4.95,4.75,4.80,486900,4.80
2012-06-04,4.70,4.95,4.70,4.85,759000,4.85
2012-06-01,4.60,5.20,4.55,4.85,2175800,4.85
2012-05-31,4.60,4.65,4.55,4.55,360700,4.55
2012-05-30,4.60,4.70,4.60,4.60,544500,4.60
2012-05-29,4.60,4.65,4.55,4.60,718600,4.60
